SITE_ID,YEAR,PTL,NTL,CHLA,COLOR,SECMEAN
NLA06608-0929,2007,14,354,1.561,8,4.3
NLA06608-0930,2007,4,174,1.304,5,6.45
NLA06608-0933,2007,136,775,8.16,5,1.04
NLA06608-0934,2007,1,5,0.067,0,36.71
NLA06608-0935,2007,36,1198,18.72,19,1.15
NLA06608-0938,2007,34,519,11.888,22,1.46
NLA06608-0940,2007,37,866,22.56,5,1.38
NLA06608-0942,2007,6,306,2.384,18,4.05
NLA06608-0943,2007,5,93,2.288,5,3.05
NLA06608-0944,2007,523,1419,25.227,33,0.04
NLA06608-0946,2007,30,552,14.96,23,1.77
NLA06608-0950,2007,20,234,1.723,8,5.55
NLA06608-0955,2007,10,288,2.784,14,2.75
NLA06608-0957,2007,8,276,2.16,9,4.28
NLA06608-0958,2007,18,511,8.56,14,1.65
NLA06608-0961,2007,11,189,3.64,0,3.53
NLA06608-0962,2007,6,190,1.396,4,6.2
NLA06608-0967,2007,1016,1998,15.5,64,0.58
NLA06608-0968,2007,145,3553,47.6,20,0.32
NLA06608-0970,2007,3,140,0.86,14,5.5
NLA06608-0971,2007,54,787,28.584,4,1.27
NLA06608-0972,2007,619,938,13.36,34,0.1
NLA06608-0974,2007,4,101,1.684,5,5.45
NLA06608-0979,2007,68,952,3.754,14,3.52
NLA06608-0980,2007,176,923,84,30,0.4
NLA06608-0982,2007,6,248,2.08,19,4.5
NLA06608-0984,2007,115,878,32.64,22,0.38
NLA06608-0986,2007,7,186,5.216,5,2.46
NLA06608-0987,2007,40,1800,38.304,19,0.85
NLA06608-0989,2007,56,856,65.2,26,0.4
NLA06608-0990,2007,40,960,20.32,12,1.05
NLA06608-0993,2007,1,551,0.528,11,8.4
NLA06608-0994,2007,5,214,3.744,19,3.15
NLA06608-0996,2007,9,449,2.352,10,NA
NLA06608-0997,2007,4,204,1.504,4,5.55
NLA06608-1001,2007,24,416,5.28,45,1.1
NLA06608-1002,2007,378,1536,1.136,39,NA
NLA06608-1003,2007,12,524,3.816,5,3.55
NLA06608-1005,2007,40,425,22.88,8,0.83
NLA06608-1006,2007,278,3391,34.2,20,0.38
NLA06608-1007,2007,30,479,9.26,8,1.5
NLA06608-1008,2007,4,86,0.52,4,4.75
NLA06608-1010,2007,38,901,22.72,11,1.2
NLA06608-1012,2007,41,880,7.19,28,1.6
NLA06608-1014,2007,15,568,9.813,3,4.2
NLA06608-1015,2007,77,1704,66.24,12,0.42
NLA06608-1016,2007,69,749,21.44,42,0.6
NLA06608-1018,2007,36,1174,7.56,22,1
NLA06608-1022,2007,553,5003,138.24,33,0.38
NLA06608-1024,2007,19,439,6.656,37,1.46
NLA06608-1034,2007,5,563,1.984,11,4.45
NLA06608-1035,2007,160,4348,255.6,20,0.24
NLA06608-1036,2007,94,856,39.888,13,0.55
NLA06608-1037,2007,25,441,10.56,5,1.05
NLA06608-1038,2007,20,561,4,46,1.6
NLA06608-1039,2007,81,1454,125.28,15,0.23
NLA06608-1041,2007,190,1878,3.312,7,3.53
NLA06608-1044,2007,54,344,18.4,12,1.15
NLA06608-1045,2007,6,236,1.256,4,7.3
NLA06608-1047,2007,3,285,9.6,5,2.27
NLA06608-1052,2007,295,1329,28.656,11,0.78
NLA06608-1055,2007,88,1477,89.712,6,0.54
NLA06608-1056,2007,22,464,8.752,15,2.08
NLA06608-1057,2007,1,28,0.149,3,4.89
NLA06608-1058,2007,1,171,0.8,3,6.45
NLA06608-1059,2007,161,1406,39.8,11,0.95
NLA06608-1060,2007,240.33333333333334,2246,160.96,21,0.41
NLA06608-1070,2007,774,1183,23.112,20,1.55
NLA06608-1073,2007,3,68,0.338,5,10.3
NLA06608-1075,2007,8,406,4.528,11,NA
NLA06608-1083,2007,530,2784,318.24,20,0.63
NLA06608-1086,2007,92,3950,13.86,18,0.51
NLA06608-1087,2007,14,273,3.584,14,1.53
NLA06608-1089,2007,8,293,1.04,2,8.2
NLA06608-1091,2007,90,2503,12.667,4,1.55
NLA06608-1096,2007,171,665,36.17,9,0.25
NLA06608-1100,2007,8,262,2.896,8,4.28
NLA06608-1101,2007,109,1713,128.736,18,NA
NLA06608-1102,2007,4,230,2.104,4,3.95
NLA06608-1103,2007,224,6469,10.976,40,0.41
NLA06608-1107,2007,733,7750,49.032,55,0.18
NLA06608-1108,2007,112.66666666666667,1149.6666666666667,61.5,11.333333333333334,0.5549999999999999
NLA06608-1111,2007,193,1500,46.224,18,0.28
NLA06608-1113,2007,9,118,7.568,9,2.25
NLA06608-1114,2007,63,558,12.496,26,0.83
NLA06608-1115,2007,19,1041,4.416,13,3.49
NLA06608-1119,2007,16,265,2.207,9,1.75
NLA06608-1120,2007,144,165,8.016,0,1.35
NLA06608-1122,2007,9,318,5.92,17,2.02
NLA06608-1124,2007,9,433,1.18,3,NA
NLA06608-1125,2007,17,315,4.176,11,3.65
NLA06608-1129,2007,12,336,4.32,15,2.05
NLA06608-1130,2007,65,634,23.68,14,1.08
NLA06608-1131,2007,1,504,6.192,9,1.68
NLA06608-1134,2007,24,826,9.43,20,1.3
NLA06608-1141,2007,45,824,10.16,8,1.75
NLA06608-1143,2007,59,768,9.52,9,NA
NLA06608-1145,2007,60,724,17.829,2,0.78
NLA06608-1147,2007,775,1414,42.24,8,0.65
NLA06608-1148,2007,242,6934,48,30,0.15
NLA06608-1150,2007,11,500,3.792,10,2.35
NLA06608-1151,2007,129,648,13.716,17,1.45
NLA06608-1153,2007,3,224,0.254,6,13.74
NLA06608-1155,2007,122,3069,28.68,11,0.95
NLA06608-1162,2007,8,541,3.083,10,3.45
NLA06608-1163,2007,11,778,4.005,10,2.8
NLA06608-1164,2007,23,424,8.08,18,0.83
NLA06608-1166,2007,1,197,1.148,3,7.25
NLA06608-1167,2007,5,461,2.624,4,4.4
NLA06608-1170,2007,6,240,1.22,7,5.35
NLA06608-1172,2007,4,241,3.003,9,2.65
NLA06608-1174,2007,4,298,2.76,28,3.27
NLA06608-1175,2007,69,1328,32.112,12,0.55
NLA06608-1177,2007,24,328,16.64,29,1.1
NLA06608-1179,2007,133,2741,349.2,33,0.3
NLA06608-1181,2007,9,251,82.224,16,0.6
NLA06608-1183,2007,3,133,1.808,0,8
NLA06608-1185,2007,62,2869,104.533,21,0.35
NLA06608-1189,2007,9,281,1.868,11,3.55
NLA06608-1190,2007,3,96,6.176,4,0.85
NLA06608-1191,2007,152,984,48.96,40,0.78
NLA06608-1195,2007,26,753,16.571,12,1.1
NLA06608-1198,2007,9,611,2.64,5,2.05
NLA06608-1199,2007,44,836,49.577,13,0.93
NLA06608-1204,2007,10,230,5.04,6,2.93
NLA06608-1206,2007,17,834,2.98,58,0.8
NLA06608-1207,2007,11,240,2.501,3,3.95
NLA06608-1208,2007,151.33333333333334,1312,79.392,11,0.65
NLA06608-1209,2007,22,437,6.552,26,1.58
NLA06608-1210,2007,75,4184,5.72,33,NA
NLA06608-1217,2007,64,547,21.6,24,0.88
NLA06608-1219,2007,99,3794,38.867,17,0.28
NLA06608-1220,2007,31,478,22.4,6,0.53
NLA06608-1222,2007,12,391,10.4,7,2.3
NLA06608-1223,2007,422,4053,81.6,20,0.2
NLA06608-1224,2007,23,616,NA,5,0.88
NLA06608-1227,2007,8,487,5.08,6,2.25
NLA06608-1232,2007,12,483,5.653,5,2.45
NLA06608-1236,2007,52,504,4.752,5,0.33
NLA06608-1238,2007,1,131,1.829,5,5.56
NLA06608-1239,2007,117,3309,83.376,9,0.43
NLA06608-1240,2007,141,771,28.872,37,1.1
NLA06608-1241,2007,34,526,14.08,16,0.98
NLA06608-1242,2007,11,849,2.896,10,4.45
NLA06608-1243,2007,42,949,35.28,23,0.92
NLA06608-1244,2007,253,3772,103.895,33,0.28
NLA06608-1245,2007,25,596,17.44,165,0.3
NLA06608-1255,2007,1326,13825,516,47,0.1
NLA06608-1256,2007,20,346,2.584,15,2.23
NLA06608-1258,2007,16,712,4.347,20,1.36
NLA06608-1259,2007,9,129,3.008,8,3.8
NLA06608-1261,2007,32,1014,16.056,40,NA
NLA06608-1262,2007,33,788,20.8,40,0.88
NLA06608-1263,2007,33,453,14,7,0.9
NLA06608-1266,2007,933,2228,0.927,22,0.04
NLA06608-1268,2007,69,990,37.84,4,0.54
NLA06608-1269,2007,646,1911,113.143,2,0.32
NLA06608-1270,2007,15,223,1.595,2,0.78
NLA06608-1271,2007,604,3534,98.88,28,0.4
NLA06608-1273,2007,197,2297,195.84,16,0.55
NLA06608-1274,2007,4,285,1.904,5,4.6
NLA06608-1278,2007,303,1965,29.088,10,1.28
NLA06608-1279,2007,40,496,10.672,25,1.33
NLA06608-1281,2007,4,400,1.189,1,4.03
NLA06608-1283,2007,68,1012,46.368,93,0.68
NLA06608-1284,2007,5,180,1.189,10,5.3
NLA06608-1288,2007,86,619,45.216,15,0.48
NLA06608-1292,2007,17,395,7.08,13,1.25
NLA06608-1295,2007,138,740,26.08,5,0.44
NLA06608-1297,2007,17,1235,6.056,6,2
NLA06608-1300,2007,5,229,1.594,1,2.15
NLA06608-1303,2007,817,2338,7.648,20,2.55
NLA06608-1312,2007,5,287,1.6,5,4.46
NLA06608-1316,2007,269,2606,62.4,20,0.15
NLA06608-1319,2007,241,4791,169.632,26,0.28
NLA06608-1321,2007,10,168,1.57,7,5.75
NLA06608-1323,2007,9,233,15.378,6,1.76
NLA06608-1326,2007,24,854,1.68,16,NA
NLA06608-1329,2007,9,181,0.108,7,NA
NLA06608-1332,2007,148,932,19.64,17,0.2
NLA06608-1333,2007,3,166,1.344,5,6.8
NLA06608-1334,2007,6.666666666666667,336,2.8613333333333335,8.333333333333334,1.725
NLA06608-1336,2007,94,1136,49.86,29,0.38
NLA06608-1338,2007,182,4316,4.088,60,NA
NLA06608-1339,2007,184,3372,147.6,21,0.32
NLA06608-1342,2007,12,279,3.776,82,1.5
NLA06608-1344,2007,27,419,6.3,8,1.15
NLA06608-1346,2007,3,125,2.164,8,4.3
NLA06608-1347,2007,12,551,5.072,26,2.65
NLA06608-1348,2007,5,396,1.31,5,4.3
NLA06608-1349,2007,30,804,27.2,18,1.15
NLA06608-1354,2007,6,480,3.627,11,4.56
NLA06608-1355,2007,4.5,523,3.6310000000000002,5,2.15
NLA06608-1356,2007,21,416,4.924,12,NA
NLA06608-1358,2007,9,323.5,6.14,15,2.625
NLA06608-1359,2007,108,1166,34.848,15,0.61
NLA06608-1360,2007,60,734,49.92,5,0.85
NLA06608-1364,2007,213,2072,103.2,12,0.38
NLA06608-1365,2007,13,257,5.36,7,1.55
NLA06608-1367,2007,242,5338,184,30,0.12
NLA06608-1368,2007,110,1180,32.2,19,0.4
NLA06608-1369,2007,50,679,30.08,7,0.63
NLA06608-1370,2007,39,1063,16.16,21,1.45
NLA06608-1372,2007,113,878,62.64,13,0.63
NLA06608-1375,2007,79,2169,63.936,18,0.3
NLA06608-1376,2007,18,346,9.12,7,1.89
NLA06608-1377,2007,8,101,0.867,10,6.3
NLA06608-1380,2007,21,524,2.768,6,3.25
NLA06608-1383,2007,35,1444,21.28,11,0.85
NLA06608-1387,2007,25,994,9.968,12,0.95
NLA06608-1389,2007,63.333333333333336,2802,58.896,13,0.6499999999999999
NLA06608-1390,2007,15,553,5.589,10,1.45
NLA06608-1391,2007,172,1360,67.968,24,0.33
NLA06608-1396,2007,19,255,5.12,7,1.46
NLA06608-1397,2007,367,3559,210.6,20,0.2
NLA06608-1398,2007,24,624,7.874,65,0.8
NLA06608-1401,2007,29,494,37.296,5,0.55
NLA06608-1403,2007,7,389,1.925,1,2.35
NLA06608-1413,2007,25,1614,49.2,16,0.5
NLA06608-1414,2007,17,319,10.48,30,2
NLA06608-1417,2007,7,251,1.989,9,4.4
NLA06608-1420,2007,112,1154,13.382,28,0.18
NLA06608-1421,2007,41,1100,75.6,32,0.36
NLA06608-1425,2007,22,468,9.712,46,1.41
NLA06608-1426,2007,35,557,12.368,42,1.15
NLA06608-1432,2007,91,754,5.16,48,0.75
NLA06608-1434,2007,5,458,2.312,8,3.75
NLA06608-1435,2007,50,1260,9.4,9,1.3
NLA06608-1436,2007,20,478,4.72,11,1.14
NLA06608-1439,2007,12,273,3.332,5,3.35
NLA06608-1445,2007,2670,5009,16.667,67,0.76
NLA06608-1446,2007,4,228,0.779,6,NA
NLA06608-1447,2007,13,760,5.086,12,2.1
NLA06608-1450,2007,10,469,2.944,0,2.79
NLA06608-1454,2007,125,2341,2.82,15,3.9
NLA06608-1455,2007,37,429,8.8,22,2.4
NLA06608-1460,2007,22,781,4.459,10,2.14
NLA06608-1461,2007,47,708,18.216,9,2.4
NLA06608-1462,2007,450,1404,26.8,75,0.06
NLA06608-1465,2007,5,497,5.973,10,3.9
NLA06608-1469,2007,112,576,65.52,150,0.55
NLA06608-1473,2007,8,181,2.007,4,4.24
NLA06608-1476,2007,183,1891,62,15,0.2
NLA06608-1481,2007,3,135,0.489,6,9.89
NLA06608-1482,2007,80,1099,23.52,27,0.73
NLA06608-1483,2007,13,274,4.805,30,2.78
NLA06608-1484,2007,11,105,3.795,0,1.76
NLA06608-1487,2007,61,1071,14.592,12,1.93
NLA06608-1488,2007,160,3409,114.624,14,0.28
NLA06608-1489,2007,18,721,17.94,25,1.31
NLA06608-1492,2007,41,758,40.608,11,0.61
NLA06608-1496,2007,16,356,12.98,11,1.23
NLA06608-1499,2007,17,483,2.907,10,4.05
NLA06608-1504,2007,68,1199,155.077,12,0.46
NLA06608-1508,2007,313,1680,11.744,22,0.38
NLA06608-1510,2007,653,2440,28.48,91,0.87
NLA06608-1511,2007,373,1446,5.24,25,2.45
NLA06608-1515,2007,33,845,11.6,15,1.65
NLA06608-1517,2007,14,339,6.384,16,1.46
NLA06608-1521,2007,113,1351,82.512,12,0.71
NLA06608-1524,2007,157,968,7.72,23,0.26
NLA06608-1527,2007,587,5191,381.6,20,0.09
NLA06608-1529,2007,55,649,6.04,10,1.2
NLA06608-1532,2007,59,6203,42.66,9,1.06
NLA06608-1537,2007,8,138,2.184,9,2.7
NLA06608-1538,2007,1,252,2.616,0,3.2
NLA06608-1544,2007,69,2228,26.64,9,0.42
NLA06608-1556,2007,19,474,5.387,8,2.32
NLA06608-1558,2007,8,280,2.976,16,NA
NLA06608-1560,2007,42,852,27.467,30,0.95
NLA06608-1561,2007,10,263,3.235,0,2.1
NLA06608-1562,2007,16,348,2.944,6,2.32
NLA06608-1564,2007,161,1159,12.8,32,0.15
NLA06608-1568,2007,115,760,11.491,20,0.31
NLA06608-1569,2007,22,978,19.467,12,0.65
NLA06608-1572,2007,26,420,4.453,5,1.83
NLA06608-1575,2007,215,2503,88.2,20,0.68
NLA06608-1576,2007,255,1344,68.4,13,0.38
NLA06608-1577,2007,16,484,4.32,8,3.85
NLA06608-1578,2007,110,1062,23.36,32,1.13
NLA06608-1579,2007,7,501,2.26,3,3.49
NLA06608-1586,2007,7,369,2.96,19,NA
NLA06608-1593,2007,126,746,6.336,15,2.75
NLA06608-1595,2007,18,392,5.003,4,1.55
NLA06608-1596,2007,1491,26100,684,58,0.15
NLA06608-1600,2007,63,1011,13.008,7,1.95
NLA06608-1602,2007,18,474,4.245,14,2.13
NLA06608-1608,2007,64,498,31.52,63,0.83
NLA06608-1610,2007,3,48,0.502,5,NA
NLA06608-1617,2007,45,239,7.248,5,3.27
NLA06608-1623,2007,134,1231,24.16,52,0.25
NLA06608-1626,2007,30,623,14.784,13,1.95
NLA06608-1630,2007,57,806,21.44,4,0.41
NLA06608-1631,2007,130,1209,27.576,19,1.82
NLA06608-1633,2007,19,366,1.52,4,3.6
NLA06608-1637,2007,32,440,19.872,10,1.45
NLA06608-1638,2007,6,50,0.23,12,15.13
NLA06608-1640,2007,90,777,23.2,23,0.78
NLA06608-1641,2007,185,845,5.66,12,0.19
NLA06608-1643,2007,5,488,3.168,10,3.5
NLA06608-1652,2007,99,848,57.2,4,0.78
NLA06608-1654,2007,6,354,4.48,25,2.25
NLA06608-1655,2007,896,12241,542.4,47,0.12
NLA06608-1668,2007,18,269,18.72,5,1.3
NLA06608-1672,2007,15,510,100.512,15,0.15
NLA06608-1674,2007,35,1043,2.32,10,3.05
NLA06608-1675,2007,16,521,3.008,6,4.05
NLA06608-1679,2007,8,366,3.12,17,2.25
NLA06608-1684,2007,35,475,23.8945,8,1.1749999999999998
NLA06608-1687,2007,441,918,7.52,12,0.75
NLA06608-1690,2007,7,317,4.632,5,3.95
NLA06608-1695,2007,19,216,2.288,7,3.7
NLA06608-1703,2007,304,1949,32.04,15,0.28
NLA06608-1704,2007,42,749,32.544,13,1
NLA06608-1706,2007,6,563,2.315,12,NA
NLA06608-1707,2007,8,723,3.288,2,1.5
NLA06608-1711,2007,12,190,4.32,5,2.2
NLA06608-1715,2007,27,582,8.8,19,1.43
NLA06608-1717,2007,3,79,0.878,3,5.5
NLA06608-1719,2007,441,8803,314.609,30,0.11
NLA06608-1723,2007,1537,3516,2.824,19,3.45
NLA06608-1724,2007,55,1282,55.28,10,0.91
NLA06608-1733,2007,45,3516,167.04,17,0.35
NLA06608-1735,2007,60,679,62,39,0.95
NLA06608-1736,2007,53,1453,38.2,7,0.58
NLA06608-1739,2007,7,157,2.23,5,5
NLA06608-1740,2007,67,949,27.132,12,0.76
NLA06608-1741,2007,124,2156,116.4,50,0.36
NLA06608-1742,2007,7,244,3.372,4,4.95
NLA06608-1748,2007,4,131,1.035,21,5.25
NLA06608-1753,2007,6,267,1.064,9,NA
NLA06608-1755,2007,30,646,12.6,10,1.35
NLA06608-1758,2007,8,892,3.064,7,NA
NLA06608-1771,2007,10,603,4.032,20,2.7
NLA06608-1775,2007,74,548,23,10,0.65
NLA06608-1781,2007,58,789,14.56,7,0.6
NLA06608-1782,2007,32,606,17.44,11,0.95
NLA06608-1789,2007,1,501,1.349,5,4.25
NLA06608-1791,2007,5,401,1.627,7,4.03
NLA06608-1793,2007,9,139,5.448,3,2.75
NLA06608-1800,2007,50,604,43.632,35,0.78
NLA06608-1802,2007,18,536,5.296,12,1.32
NLA06608-1804,2007,120,699,25.47,11,1.15
NLA06608-1808,2007,48,628,24.8,31,0.64
NLA06608-1810,2007,69,611,14.8,6,0.55
NLA06608-1811,2007,27,1558,7.573,8,1.41
NLA06608-1812,2007,61,303,13.68,8,2.3
NLA06608-1818,2007,7,90,0.68,0,8.09
NLA06608-1821,2007,255,2709,197,14,0.3
NLA06608-1824,2007,56,824,25.143,8,0.65
NLA06608-1825,2007,45,839,16.2,40,0.55
NLA06608-1835,2007,16,531,2.02,4,3.05
NLA06608-1836,2007,246,2766,115.56,33,0.36
NLA06608-1839,2007,20,420,12.533,7,1.03
NLA06608-1840,2007,216,1361,72,14,0.46
NLA06608-1851,2007,23,228,6.05,9,1.07
NLA06608-1856,2007,1129,3159,5.184,38,0.5
NLA06608-1857,2007,1,198,1.248,5,6.95
NLA06608-1861,2007,75,1216,55.32,29,0.65
NLA06608-1862,2007,520,1058,7.6,13,0.1
NLA06608-1863,2007,32,506,61.44,11,1.33
NLA06608-1866,2007,11,232,4.357,5,NA
NLA06608-1867,2007,74,2091,52.704,64,0.53
NLA06608-1868,2007,21,676,9,10,1.8
NLA06608-1871,2007,5,139,3.096,5,1.65
NLA06608-1873,2007,1,37,0.464,4,9.16
NLA06608-1874,2007,26,374,3.56,12,2.85
NLA06608-1879,2007,328,4075,109.662,22,0.27
NLA06608-1884,2007,39,2334,25.44,8,0.95
NLA06608-1893,2007,302,581,6.94,16,0.19
NLA06608-1894,2007,36,162,0.446,5,NA
NLA06608-1906,2007,14,368,2.104,13,1.33
NLA06608-1908,2007,10,185,0.944,9,4.95
NLA06608-1910,2007,37,830,22.24,35,0.8
NLA06608-1930,2007,31,178,1.482,7,3.3
NLA06608-1936,2007,89,788,31.4,12,0.4
NLA06608-1948,2007,486,2981,20.88,30,0.84
NLA06608-1953,2007,15,226,9.173,10,2.13
NLA06608-1958,2007,10,18,0.668,0,4.63
NLA06608-1959,2007,493,1494,17.486,36,0.51
NLA06608-1960,2007,108,403,14.848,13,0.3
NLA06608-1968,2007,255,2076,94.933,18,0.24
NLA06608-1975,2007,18,739,4.981,5,2.46
NLA06608-1985,2007,3,27,0.664,0,10.45
NLA06608-1989,2007,71,658,17.12,11,1.45
NLA06608-1992,2007,108,2041,104.4,25,0.4
NLA06608-1998,2007,10.5,378,4.3215,22.5,2.365
NLA06608-2005,2007,276,1398,194.4,16,0.3
NLA06608-2007,2007,59,1331,6.72,5,1.11
NLA06608-2010,2007,24,494,14.304,12,1.61
NLA06608-2027,2007,49,551,3.952,29,1.13
NLA06608-2036,2007,11,278,4.408,5,1.56
NLA06608-2037,2007,175,1190,19.2,19,0.42
NLA06608-2039,2007,277,4691,338.4,24,0.13
NLA06608-2049,2007,5,276,1.415,6,4.15
NLA06608-2056,2007,572,2082,92.16,13,0.37
NLA06608-2072,2007,78,1134,105.84,45,0.68
NLA06608-2074,2007,72,1004,61.091,24,0.65
NLA06608-2076,2007,11,124,3.59,6,1.93
NLA06608-2078,2007,7,569,8.64,4,2.59
NLA06608-2082,2007,17,496,3.568,4,2.1
NLA06608-2086,2007,5,276,1.592,9,4.15
NLA06608-2087,2007,197,2859,64.512,18,0.34
NLA06608-2091,2007,53,401,20.43,9,0.99
NLA06608-2092,2007,135,1804,84.96,12,0.43
NLA06608-2094,2007,35,438,20.64,40,1.07
NLA06608-2095,2007,48,316,2.888,15,0.79
NLA06608-2103,2007,170,3503,8.133,20,0.79
NLA06608-2114,2007,1,402,3.408,0,2.7
NLA06608-2117,2007,169,5572,149.6,20,0.25
NLA06608-2120,2007,28,869,13.472,60,1.16
NLA06608-2123,2007,613,3009,166.629,24,0.24
NLA06608-2131,2007,14,1820,13.44,7,0.43
NLA06608-2134,2007,21,211,6.149,6,1.71
NLA06608-2135,2007,24,1117,15.216,7,1.45
NLA06608-2152,2007,29,535,23.832,13,1.61
NLA06608-2154,2007,112,1007,46.4,5,0.59
NLA06608-2155,2007,1,644,1.464,7,2.5
NLA06608-2162,2007,21,295,3.744,21,2.48
NLA06608-2170,2007,65,5109,3.96,6,NA
NLA06608-2177,2007,3,334,1.389,5,5.45
NLA06608-2185,2007,15,188,4.2,6,2.6
NLA06608-2187,2007,20,366,14.96,9,1.25
NLA06608-2193,2007,15,294,1.664,40,NA
NLA06608-2196,2007,15,407,3.376,5,2.65
NLA06608-2217,2007,9,300,2.787,17,2.98
NLA06608-2219,2007,33,634,20.52,16,1.17
NLA06608-2241,2007,9,256,1.128,11,5.63
NLA06608-2250,2007,11,140,0.701,10,9.4
NLA06608-2253,2007,86,3591,30.08,10,0.87
NLA06608-2257,2007,6,214,1.911,14,4.72
NLA06608-2266,2007,21,350,1.624,17,2
NLA06608-2267,2007,25,793,8.5,17,1.75
NLA06608-2283,2007,7,559,3.426,5,3.15
NLA06608-2305,2007,9,329,6.537,9,2.31
NLA06608-2322,2007,31,388,3.568,11,3.4
NLA06608-2332,2007,318,779,14.288,17,1.1
NLA06608-2333,2007,75,2311,68.88,20,1.06
NLA06608-2345,2007,15,391,3.04,5,1.25
NLA06608-2354,2007,12,331,7.776,9,2.63
NLA06608-2372,2007,54,439,4.837,6,1
NLA06608-2379,2007,12,2076,1.416,20,5.05
NLA06608-2418,2007,35,366,24.32,18,1.12
NLA06608-2426,2007,1697,25663,69.6,19,0.38
NLA06608-2429,2007,9,133,2.448,10,4.65
NLA06608-2438,2007,636,1674,4.64,21,0.11
NLA06608-2450,2007,3,148,0.904,0,7.48
NLA06608-2453,2007,283,765,4.593,19,0.3
NLA06608-2457,2007,16,314,3.688,6,2.35
NLA06608-2463,2007,6,183,1.576,5,5.25
NLA06608-2477,2007,32,1238,1.832,47,1.2
NLA06608-2481,2007,36,421,0.952,8,3.98
NLA06608-2492,2007,33,337,19.36,6,0.86
NLA06608-2497,2007,64,868,20.914,14,0.7
NLA06608-2507,2007,34,1101,38.016,10,0.82
NLA06608-2513,2007,5,259,3.541,5,5.19
NLA06608-2523,2007,56,1259,13.5,18,0.79
NLA06608-2524,2007,33,580,41.904,9,0.98
NLA06608-2565,2007,19,410,7.096,7,1.15
NLA06608-2566,2007,9,376,4.432,59,NA
NLA06608-2593,2007,41,1337,38.2,23,0.55
NLA06608-2629,2007,66,1188,27.16,29,0.5
NLA06608-2634,2007,16,278,1.17,15,NA
NLA06608-2640,2007,48,1113,25.12,17,1
NLA06608-2644,2007,121,1240,4.427,11,0.41
NLA06608-2655,2007,102,2286,29.457,30,1.65
NLA06608-2657,2007,6,488,20.6,7,NA
NLA06608-2663,2007,13,561,2.032,14,NA
NLA06608-2673,2007,72,423,1.331,12,5.5
NLA06608-2685,2007,7,169,2.432,11,2.45
NLA06608-2696,2007,75,733,41.76,11,0.75
NLA06608-2704,2007,105,1672,25.88,9,0.25
NLA06608-2708,2007,12,388,5.16,10,2.4
NLA06608-2714,2007,8,216,9.067,9,3.85
NLA06608-2715,2007,36,369,4.752,13,0.52
NLA06608-2726,2007,5,191,1.179,6,6.99
NLA06608-2740,2007,121,359,11.368,5,0.65
NLA06608-2753,2007,16,1496,3.392,9,2.67
NLA06608-2759,2007,9,206,1.116,6,NA
NLA06608-2776,2007,36,1144,13.856,12,0.79
NLA06608-2779,2007,21,713,6,16,1.85
NLA06608-2797,2007,24,664,2.016,12,2.13
NLA06608-2800,2007,11,235,2.411,5,4
NLA06608-2801,2007,36,339,6.816,7,0.35
NLA06608-2807,2007,32,660,NA,22,0.9
NLA06608-2823,2007,31,751,24.32,17,1.08
NLA06608-2824,2007,208,794,25.28,9,0.8
NLA06608-2831,2007,107,738,37.6,10,0.48
NLA06608-2833,2007,16,640,3.061,10,4.39
NLA06608-2874,2007,76,487,3.94,5,4.2
NLA06608-2881,2007,1,50,0.886,0,6.95
NLA06608-2889,2007,577,1476,1.772,4,8.2
NLA06608-2891,2007,8,790,7.2,2,3
NLA06608-2916,2007,15,324,1.984,7,3.3
NLA06608-2924,2007,13,693,12.64,12,1.21
NLA06608-2954,2007,876,7684,136.656,31,1.58
NLA06608-2955,2007,58,513,32.976,12,0.74
NLA06608-2972,2007,347,5350,145,21,0.16
NLA06608-2987,2007,29,1336,15.184,18,0.99
NLA06608-2996,2007,130,1440,16.64,14,0.28
NLA06608-3032,2007,94,1543,44.928,15,0.29
NLA06608-3035,2007,7,738,3.251,8,3.65
NLA06608-3083,2007,96,685,20.64,24,1.18
NLA06608-3096,2007,17,559,9.867,11,2.49
NLA06608-3121,2007,46,455,14.64,14,1.55
NLA06608-3147,2007,46,999,37.656,20,1.05
NLA06608-3153,2007,1,116,1.499,2,7
NLA06608-3157,2007,8,70,2.208,8,2.3
NLA06608-3160,2007,237,2655,271.44,21,0.27
NLA06608-3169,2007,105,1200,54.432,21,0.45
NLA06608-3228,2007,74,658,8.704,10,0.82
NLA06608-3265,2007,7,338,1.768,10,6.27
NLA06608-3303,2007,81,1535,35.424,8,0.79
NLA06608-3313,2007,41,316,7.728,5,0.97
NLA06608-3320,2007,88,612,19.067,21,0.4
NLA06608-3329,2007,10,374,3.704,13,2.88
NLA06608-3480,2007,88,1612,38.88,34,0.59
NLA06608-3484,2007,180,4319,83.5,15,0.16
NLA06608-3608,2007,191,1821,52.848,15,0.69
NLA06608-3616,2007,15,455,1.688,5,1.3
NLA06608-3644,2007,58,2063,19.2,50,0.52
NLA06608-3656,2007,471,5813,428,39,0.23
NLA06608-3660,2007,1329,2263,5.25,30,0.05
NLA06608-3698,2007,6,300,4.592,18,2.56
NLA06608-3846,2007,3,110,0.896,15,4.79
NLA06608-3890,2007,1,98,2.768,7,3.9
NLA06608-3911,2007,43,643,29.12,10,0.73
NLA06608-4056,2007,75,651,8.08,8,1
NLA06608-4064,2007,47,770,10.187,9,0.9
NLA06608-4206,2007,61,1627,66.96,9,0.62
