SITE_ID,YEAR,CALANOIDA,COLLOTHECACEAE,CYCLOPOIDA,DIPLOSTRACA,DIPTERA,FLOSCULARIACEAE,HARPACTICOIDA,PLOIMA,NA,POECILOSTOMATOIDA,TROMBIDIFORMES,MYSIDA,ACICULATA,CANALIPALPATA,DECAPODA,PODOCOPIDA,SESSILIA,VENEROIDA,AMPHIPODA,ARGULOIDA,ANOSTRACA,COLOR,PTL,NTL,SECCHI,CHLA
NLA12_KS-109,2012,9.63931863725,0.037744987,2.4948942567142858,10.022338862583334,NA,7.9848841748,NA,4.482532317352941,8.7805480405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,46,0.567,1.15,11.44888889
NLA12_KS-114,2012,3.609373402,0.144484047,1.505199258,4.47362597675,NA,0.195001758,NA,0.7066464573333333,6.89469349,0.064694846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,46,0.588,0.775,15.408
NLA12_KS-121,2012,102.91344145533334,NA,73.80050757825,110.66571509725,NA,4.1004863955,NA,9.04785823075,23.39205913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,68,0.643,0.485,21.71428571
NLA12_KS-122,2012,10.163073648333333,NA,0.6159046456666667,0.467173539,NA,0.469544435,NA,0.3297193456,8.162391653,0.308898795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,60,0.534,0.6,20
NLA12_KS-124,2012,107.82241628,NA,85.5565368325,155.7683808625,NA,15.12622993,NA,1.5272220998000001,23.18753803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,103,0.678,0.33,19.71
NLA12_KS-125,2012,15.884392495666667,0.852947393,2.02088999,7.132539098,NA,NA,NA,0.89112190275,1.475229868,0.607905786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,16,0.309,2.75,3.066666667
NLA12_KS-126,2012,18.15012920275,NA,1.3311741586666668,11.837246060750001,NA,0.039139320666666665,NA,0.02530459811111111,1.200111249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,455,2.13,0.045,6.336
NLA12_KS-130,2012,47.735984694,NA,1.113283192,2.277962631,NA,0.21897059400000002,NA,3.9793841354444446,4.111945327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45,0.968,0.95,14.688
NLA12_KS-138,2012,14.116117382,NA,14.478958220500001,4.6948835795,NA,0.006416647,NA,0.6208398155,2.648277657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,0.329,2.2,3.588571429
NLA12_KS-R02,2012,0.14432602449999998,0.007496789,0.3290503838,0.10455756633333334,NA,0.326333512,NA,2.0902321496363636,2.984379232,0.011368027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,47,0.65,0.7,10.576
NLA12_KS-R07,2012,1.1769525920000001,0.259438488,0.09059774833333334,1.945896451,NA,5.107904895,NA,3.234700037,0.5621374795,0.057392076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,71,0.775,0.7,24.64
NLA12_KS-R08,2012,19.35707072,0.093048367,12.638625129,50.279814078,NA,0.5532143939999999,NA,15.6582183228,12.21929435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,37,0.606,0.6,16.16
NLA12_KS-R11,2012,5.392550434333334,0.060234078,0.015643315,0.12414007233333334,NA,0.15480579566666666,NA,3.5462651878333333,3.703589031,0.042778837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,0.328,1.1,3.896
NLA12_KY-101,2012,1.1967815299166666,0.0293390195,0.2587127986666667,4.068262585708333,NA,0.20755695229999999,NA,0.05830080364516129,0.9630781525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,14.5,0.10300000000000001,3.3,0.89025
NLA12_KY-102,2012,0.4058795005,0.04697154,10.520597578333334,6.6234112242,NA,2.2075172755,NA,2.3509994171363635,5.441132578333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,25,0.379,1.35,13.376
NLA12_KY-103,2012,1.4050211751666668,0.0283785795,5.127688849222222,9.5766503594,NA,0.033054476250000006,NA,0.17110618023529411,0.7825983373333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22,0.166,2.55,NA
NLA12_KY-104,2012,47.92795635,NA,105.084710425,43.4504205275,NA,1.1075736336666666,NA,23.96804434146154,31.105024900500002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,483,2.498,0.15,133.14
NLA12_KY-107,2012,3.5318207475,NA,80.26419741744444,65.47163622881818,NA,0.39161355666666664,NA,2.5555169351333333,6.624795687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,47,0.6545,1.225,27.84761905
NLA12_KY-114,2012,5.848867763333334,0.054155134,3.6723526397499997,0.5090024327777778,NA,0.14956079449999998,NA,0.8624441476666667,4.018721617,0.107974537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,25,1.373,1.4,10.8
NLA12_KY-116,2012,1.9434932492499999,NA,0.40525643066666667,0.013073746333333334,NA,NA,NA,0.016813705666666665,0.892535001,0.102391229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,26,0.415,1.9,2.593333333
NLA12_KY-117,2012,5.13757528975,NA,2.8874959122,47.167914025,NA,2.9995576765,NA,0.8505152378181818,3.20700954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,75,0.775,1.2,22.56
NLA12_KY-120,2012,11.383551456,NA,0.971583134,4.624332615,NA,35.81844157,NA,6.508069115,10.74814865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,158,1.254,0.2,78.33333333
NLA12_KY-122,2012,15.246568321749999,0.05567384,19.64570288525,2.94006610425,NA,1.327996726,NA,1.3111959131875,4.0362068330000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,95,1.03,0.65,48.54545455
NLA12_LA-101,2012,0.45184012116666666,0.005616581,0.22755973337500002,0.6430603345,NA,0.51917068225,NA,0.2364914965625,3.6946995748333333,0.22629288133333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,381,1.3655,0.8625,96.76666664999999
NLA12_LA-102,2012,0.829859694,NA,1.4730442832500001,0.35605371122222224,NA,0.293002991,NA,0.2126341038235294,3.830564848,0.23904648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,112,0.538,0.55,11.664
NLA12_LA-103,2012,30.726975931625,0.007485296,2.0862672091666665,6.6291781884,NA,0.9632598504,NA,0.0346004345,5.407566202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,215,0.708,0.25,7.82
NLA12_LA-104,2012,0.8043099898,NA,0.8343012187142858,1.5561655567142858,NA,0.06986017625,NA,0.16148699235714284,0.877524314,0.158885585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,66,0.691,1.05,16.16
NLA12_LA-105,2012,0.08033536349999999,0.0227729655,0.3961179458571429,0.3014884325,NA,0.6478606064,NA,0.8219712624285714,4.098752430999999,0.365189331,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006996096,NA,22,68,0.358,1.15,12.096
NLA12_LA-106,2012,0.09321010566666667,9.96695e-4,0.21248609033333332,0.13144784774999999,NA,0.14942123016666667,NA,0.7326139304814815,0.138252142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,109,1.694,0.65,44
NLA12_LA-109,2012,NA,NA,0.069928202,0.105282844,NA,NA,NA,0.02675828066666667,NA,0.013299345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,397,1.38,0.25,51.6
NLA12_LA-134,2012,2.6688500076,NA,1.4640077040000001,0.891668688,NA,0.2359768168,NA,1.05438412475,2.8582361,0.081383542,NA,NA,NA,NA,NA,NA,0.018135789,0.014983411,NA,NA,NA,32.5,153,0.7475,0.75,11.72
NLA12_LA-141,2012,NA,NA,0.474147042,0.011618643,NA,NA,NA,0.001720194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,3085,9.5,0.15,426
NLA12_LA-152,2012,NA,NA,7.05963704175,1.1913208665,NA,1.066727954,NA,3.3866251349375003,5.08489462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,45,0.708,0.55,47.1
NLA12_LA-154,2012,NA,NA,35.4600287258,43.08426619066667,NA,NA,NA,3.5325676172608698,3.7273638510000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,1054,6.544,0.15,250
NLA12_LA-155,2012,12.084863017666667,NA,6.46787098,7.985717556571428,NA,3.2933205933333336,NA,0.28392703,1.451926741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,23,0.353,2.6,5.266666667
NLA12_LA-161,2012,NA,0.011048825,0.058560477,0.03548795525,NA,0.027268374333333335,NA,0.34176040873333335,0.11932047650000001,0.073355871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,55,0.615,1.25,13.648
NLA12_LA-172,2012,NA,0.024095436,0.49906356350000003,0.725074177,NA,0.1996796295,NA,4.712651163857143,2.744239446,0.138496779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,427,1.948,0.45,74
NLA12_MA-101,2012,2.503658955,0.013345006,39.9089143575,3.5545400053,NA,0.5672796689999999,NA,1.7158917917727272,11.80566894975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,34,0.2145,1.4,11.894
NLA12_MA-102,2012,34.02358821128571,NA,0.639064178,5.09541809325,NA,0.02504990425,NA,0.166857224,4.097180624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,14,0.388,NA,2.154666667
NLA12_MA-103,2012,0.15319647250000001,0.455902444,16.61075862425,4.7845554886363635,NA,0.208172368,NA,2.163161235043478,6.792888833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,15,0.395,1.85,4.68
NLA12_MA-104,2012,25.606632470333334,NA,4.5048258545,57.828847791875,NA,0.030141782500000002,NA,0.567106878625,3.410852063,1.502901722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,25,0.739,0.85,33.76
NLA12_MA-105,2012,11.326500450000001,0.14800437949999998,4.454927370625,32.726389733,NA,0.56630150475,NA,0.8772057674333332,1.179748655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,22.5,0.33899999999999997,1.45,7.09
NLA12_MA-106,2012,4.64128935,0.019276643,9.54896034575,7.180483535666666,NA,0.056277985,NA,0.41236808585714285,9.946066388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,0.278,3.25,5.273846154
NLA12_MA-108,2012,1.925328007,NA,6.835835195,14.359409343166666,NA,NA,NA,2.7042326369999996,9.514660461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,48,0.474,1.05,18.18666667
NLA12_MA-109,2012,9.6781814728,7.58997e-4,0.8293232776666667,20.736903731,NA,0.08469979000000001,NA,0.0018509524,0.515933298,0.005263477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,7,0.261,5.95,1.472
NLA12_MA-110,2012,5.684678605666667,0.055165508,1.818586898,14.4812928302,NA,0.3277222006666667,NA,5.0234253229285715,2.211255592,0.644376818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,13,0.238,2.95,5.08
NLA12_MA-111,2012,NA,NA,21.5582880895,0.03498265457142857,NA,NA,NA,0.5339135118,15.59435953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,29,0.224,3.25,5.533333333
NLA12_MD-101,2012,1.2422295482222223,0.08405247514285714,0.8573446036923077,31.575279664090907,NA,0.055303492375,NA,0.054255541,0.6515774232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,0.2245,4.675000000000001,1.722
NLA12_MD-102,2012,4.026173782,0.1179419745,1.2373138584999999,0.8654460528,NA,2.7796799953333333,NA,2.1576632827222224,7.3000172779999994,0.053972482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,81,0.89,0.45,42.56
NLA12_MD-103,2012,2.4353772371666667,0.02507504,0.7251997241428572,0.9090447460000001,NA,8.51025e-4,NA,0.31579165081818183,1.3034185974999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,0.271,1.55,0.842666667
NLA12_MD-104,2012,6.910425958,6.300799551333333,2.4861709257999998,3.384536428,NA,1.5243342737777776,NA,10.413780521294118,13.641197032333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,165,2.343,0.35,118.8
NLA12_MD-105,2012,11.414208830666666,0.2027988325,0.829247866,0.13473035060000002,NA,0.7128622471428572,NA,1.2554614305,5.755070716333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,84,0.741,0.875,32.72
NLA12_MD-108,2012,60.48346152,0.001546386,28.57930700975,80.870260343,NA,0.006924383,NA,1.1304061645,3.533645698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,42,0.57,0.75,26
NLA12_MD-115,2012,16.927535717999998,NA,0.7617799395,0.2390402728,NA,3.679652129,NA,18.17303607475,9.666982429,0.021566496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,87,1.548,0.35,105.6
NLA12_MD-118,2012,NA,NA,1.0361173216666666,9.7993415646,NA,0.090332625,NA,1.3907654337142856,1.506075409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,50,5.8,NA,3.686153846
NLA12_ME-101,2012,0.9346235974545455,0.029331294,1.5791945206153846,0.7905777574761904,NA,0.10024234428571428,NA,1.5838390243902438,0.6624289275999999,0.133324002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,0.25,3.1399999999999997,2.1605
NLA12_ME-102,2012,5.5895756648,0.03880976,3.6024596715,7.516964576666666,NA,0.09183640733333333,NA,0.3622353918095238,0.4663377845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,8,0.3,3.005,2.736
NLA12_ME-103,2012,2.0435642521,0.008865728,1.9292059501111112,3.7689647280666665,NA,0.9092949499999999,NA,0.15498571846666667,1.686809008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,6,0.3,4.16,3.044
NLA12_ME-104,2012,2.7127990775,0.0127982275,0.8427293087142858,0.5011176874166666,NA,0.034985362,NA,0.12181556180952381,2.7966961365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,12,0.6,2.175,3.272
NLA12_ME-105,2012,29.47884501225,0.063937746,3.9599321111428574,0.3092050484,NA,0.08907444049999999,NA,0.1379202217647059,2.9389586835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,13,0.6,2.07,6.528
NLA12_ME-106,2012,7.085347734666667,0.0414528725,3.025970577,1.33362195425,NA,0.009501391000000001,NA,0.5753517655833333,0.3636216765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,6,0.3,3.685,4.565
NLA12_ME-107,2012,6.74384257925,0.001105184,0.35974827633333334,1.3660694077272728,NA,1.5393385920000002,NA,0.15991288666666667,1.2930495419999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,0.2,4.075,1.508571429
NLA12_ME-108,2012,0.8886404358,0.8233237935000001,0.673200677,0.234656916,NA,1.320344235,NA,0.6807295498636363,0.4331908805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,0.3,3.25,5.662857143
NLA12_ME-109,2012,0.072522697,0.107844232,0.6860619033333333,0.0685556282,NA,0.21074151925,NA,2.2335631940000003,1.039992178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,15,0.4,2.875,6.56
NLA12_ME-110,2012,NA,0.1431598755,0.997829591,0.5910603004,NA,1.151673863,NA,0.9221906998695653,1.2787978225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.2,6.95,2.02
NLA12_ME-113,2012,48.840252388,0.100415416,14.2795931545,5.926935675,NA,0.321849785,NA,4.5086458715,7.499687045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,22,0.1,1.475,12.816
NLA12_ME-114,2012,19.3397363945,0.006196801,12.33729367825,8.007492737333333,NA,0.153027833,NA,0.8107780238461538,2.24950719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,6,0.3,4.05,1.92
NLA12_ME-115,2012,28.914689867333333,0.004712168,12.407112348250001,24.0271309735,NA,0.390231851,NA,0.6296909568571428,1.300682582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,9,0.4,3.335,1.872
NLA12_ME-116,2012,41.767514722,NA,5.9765202330000005,16.723955766,NA,NA,NA,3.15834073575,3.326944151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,13,0.4,1.995,3.461
NLA12_ME-118,2012,24.128032540666666,0.096391938,2.128235764,19.71149699075,NA,0.531271178,NA,0.973636648625,3.759756277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,11,0.3,4.83,2.092
NLA12_ME-120,2012,10.9739695195,0.06492118699999999,2.230432065,0.22116570216666667,NA,1.168507677,NA,0.477757001125,5.364333439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,10,0.4,2.615,2.72
NLA12_ME-121,2012,4.9253474850000005,0.040407311,8.60759258125,9.9255628095,NA,NA,NA,2.2035917995454546,6.608631043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,11,0.3,3.5,15.893
NLA12_ME-122,2012,0.10868141475000001,0.180142071,0.6600199383333334,0.0100343748,NA,0.084885081,NA,0.10774953742857143,3.273072556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,11,0.5,2.825,1.68
NLA12_ME-126,2012,10.9017790575,0.002931939,4.702480185857143,2.0327335525555554,NA,0.07468396,NA,0.29206447505,5.2313826205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4.5,0.25,4.675,1.5539999999999998
NLA12_ME-129,2012,56.130251673749996,0.068949209,40.734606643,7.713157908666666,NA,7.843346623,NA,0.43050855120000003,8.210034504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,13,0.4,2.755,3.925333333
NLA12_ME-130,2012,NA,NA,9.24294037725,15.736938358,NA,0.138835469,NA,0.173791146,4.212279979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,0.3,4.125,2.443
NLA12_ME-134,2012,28.544379443333334,NA,5.58717000825,25.365823693333333,NA,0.0632205325,0.253533001,0.1399528329,6.438085623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,10,0.3,2.68,2.448
NLA12_ME-135,2012,17.47168313375,0.020321224,1.7256770656,0.7647956007142858,NA,0.258748017,NA,0.35772521599999996,7.952112643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,9,0.3,3.4,2.256
NLA12_ME-137,2012,4.032450234,0.13772053,24.171490830333333,18.3257048442,NA,0.059910203,NA,0.4054990876666667,1.962576373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,16,0.4,1.735,4.874
NLA12_ME-R02,2012,8.1674818696,NA,0.8371731520000001,5.407664146666667,NA,0.030130577,NA,1.4275733414,13.38426176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,0.205,NA,2.104
NLA12_ME-R03,2012,11.9764081425,0.2098318455,7.2410421970000005,8.524598505,NA,0.3452485405,NA,0.25994012391666665,2.490910578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,12,0.239,3.925,3.208
NLA12_ME-R06,2012,2.5547031552,0.055510259,0.8575640648,10.058531207166666,NA,3.456787264,NA,0.38637485575,7.284042193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,0.18,8.23,1.012
NLA12_ME-R07,2012,2.072335214333333,0.026961513,1.658964468,0.63102507575,NA,0.130144366,NA,1.8643623461818182,1.643064814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9,0.22,5.775,1.708
NLA12_ME-R08,2012,2.15903565175,NA,8.454884647333333,19.915255097200003,NA,0.003296108,NA,2.070621762857143,0.707477239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,10,0.23,5.9,1.588
NLA12_ME-R10,2012,2.43633762225,0.002193297,1.0586103104,1.2199468375,NA,0.016997354,NA,0.1568457792857143,0.429358031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,0.153,7.075,0.932
NLA12_ME-R11,2012,NA,0.509029443,NA,0.20308075866666667,NA,0.295482073,NA,4.478007914875,2.943213446,0.01026976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,17,0.329,2.825,4.208
NLA12_ME-R15,2012,1.1885376805,0.405642366,1.4135377423333333,1.4036121753333333,NA,4.122322614,NA,0.5050739911428571,0.876306106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,12,0.145,5.475,1.38
NLA12_MI-101,2012,17.373314782545453,0.074778079,10.0120003338125,23.21579408512,NA,1.4358733339090908,NA,0.8308384931351351,5.9207358095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,16,0.6965,2.75,4.032
NLA12_MI-102,2012,0.14124475166666667,NA,0.33439031533333335,6.938955748250001,NA,0.033195470750000004,NA,0.9495164980588235,0.35606258333333335,NA,NA,NA,NA,NA,NA,NA,NA,0.2618194045,NA,NA,NA,12,46,0.588,1.525,33.44
NLA12_MI-103,2012,5.8524587605,NA,1.4365366951111112,5.906532126714286,NA,0.05330319733333333,NA,0.267405616,1.8452672835,0.017237532,NA,NA,NA,NA,NA,NA,NA,0.002529783,NA,NA,NA,26,29,0.581,3.3,2.56
NLA12_MI-104,2012,0.573177859,0.002805267,9.73914035425,15.045672267125001,NA,1.8555870328,NA,1.581300028,4.8904883645,0.832725204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,18,0.619,2.075,5.176
NLA12_MI-105,2012,0.4049617708,0.00732825,1.535336433375,5.842661468230769,NA,0.089494138,0.118930343,8.88943951564,1.396275693,NA,NA,NA,NA,NA,NA,NA,NA,8.176807768,NA,NA,NA,30,44,0.546,2.45,12
NLA12_MI-106,2012,0.7376870376666667,0.097226436,6.7343959082,0.2515231654285714,NA,NA,NA,0.8020817393499999,2.024747276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,36,0.511,3.075,3.466666667
NLA12_MI-107,2012,1.8847543892857141,0.024219385,2.614995657,0.18948496611111112,NA,0.009984595,NA,0.6042511438461539,2.1966509485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,31,0.318,3.025,3.015384615
NLA12_MI-108,2012,29.7111015056,0.002111621,9.409911393571429,10.087800643888889,NA,5.193408343333333,NA,0.2995230167272727,0.6156255955000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,0.558,2.875,4.48
NLA12_MI-109,2012,3.5019079250000003,0.039689903,47.36254374271429,32.55806838828571,NA,0.841919777,NA,1.2209025855,10.1368662315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,44,0.569,1.325,19.34883721
NLA12_MI-110,2012,2.4957690386666664,NA,2.6395810177777776,4.491619003499999,NA,0.61460992975,NA,0.28025229214285713,1.163202885,0.447050803,NA,NA,NA,NA,NA,NA,NA,0.0938843875,NA,NA,NA,24,10,0.551,5.075,1.501714286
NLA12_MI-111,2012,0.2514331095,NA,24.831515286875,114.11143313725,NA,10.447071974,NA,1.184009992142857,18.419891715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,36,0.958,1.25,21.04
NLA12_MI-112,2012,NA,0.0240249835,1.7208156062,0.03950625866666667,NA,5.5469e-4,NA,4.999546578869565,0.166172129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,38,0.79,1.025,17.04
NLA12_MI-113,2012,5.752935978,0.31565697,6.536560127625,3.5249598685294115,NA,0.23993799899999999,NA,0.8570706510714285,2.6581483649999997,0.138064718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,75,0.436,4.075,2.917333333
NLA12_MI-114,2012,9.7826868424,NA,218.3060864756,59.87895187977778,NA,8.449086207,NA,1.75695648725,7.2540958085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,51,0.659,2.3,11.2
NLA12_MI-115,2012,NA,NA,9.3841146628,1.778992967111111,NA,0.4080786661111111,NA,0.25016310616666665,6.5658750295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,15,0.588,1.75,3.5
NLA12_MI-116,2012,28.091823876285712,0.004141101,5.990094712625,22.5328041054,NA,NA,NA,0.22969795545454547,7.497967061,2.5905738375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,36,0.514,1.125,3.568
NLA12_MI-117,2012,9.824775201428572,0.12185148,6.288071762571429,13.018731920363637,NA,7.525634222,NA,0.057801555399999996,1.3830715580000001,1.015766113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,18,0.489,3.415,3.144
NLA12_MI-118,2012,0.7117634125000001,NA,0.9934997202,10.67272968825,NA,0.16461732950000002,NA,0.30843151447058825,0.7840014565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,0.389,4.85,2.974117647
NLA12_MI-120,2012,NA,0.041967744,12.917555135666667,192.627264064,NA,1.5813589765,NA,1.2667745704285713,2.2915340275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,49,0.781,1.65,22.48
NLA12_MI-122,2012,6.538766023,0.006384898,NA,10.788569404,NA,NA,NA,0.0940208652,0.723508516,NA,NA,NA,NA,NA,NA,NA,NA,0.00520529,NA,NA,NA,12,21,0.218,8.8,1.045
NLA12_MI-123,2012,1.8195479263333332,NA,1.95013366775,32.3412242502,NA,0.06615154499999999,NA,3.7457160954444446,6.446692681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,22,0.501,2.95,6.186666667
NLA12_MI-124,2012,81.72218225666666,0.03888459,20.624874718250002,45.691041051,NA,1.4612293416666668,NA,1.0707997121250001,9.340621383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,38,0.616,2.5,3
NLA12_MI-125,2012,18.325415246000002,0.017394526,130.828759914,34.176339244333334,NA,0.048916058,NA,1.4557770487272728,8.753880226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,21,0.513,1.725,5.84
NLA12_MI-126,2012,1.7008928246666666,0.005374816,4.08363602625,1.431521803,NA,0.120664644,NA,1.0464176511818182,2.109510784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,39,0.669,4.1,4.106666667
NLA12_MI-128,2012,8.766693806666668,0.050803059,0.125296856,10.440547195499999,NA,9.067833649,NA,0.034893606,0.525065711,0.089305804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0.395,3.675,3.032
NLA12_MI-129,2012,0.02466533,0.020910245,1.961789095,0.16236177576923078,NA,0.2546489595,NA,1.3850075096249999,8.042807707,0.036694766,NA,NA,NA,NA,NA,NA,NA,0.854262759,NA,NA,NA,12,21,0.488,3.125,2.373333333
